role_id,position_description_id,pd_number,title,activity_rank,activity_id,assignment_gaps,retry_count,fallback_used
c122b4ce-d849-5c4e-ac51-473eb4e82831,929,11137-01,Senior Manager Admissions,13,a716,,0,No
c122b4ce-d849-5c4e-ac51-473eb4e82831,929,11137-01,Senior Manager Admissions,14,a432,,0,No
18570d26-745d-5c05-b942-f1b1dae89c34,930,11138-01,Discipline Lead Nursing,1,a976,Scholarly practice and staff capability requirements under Enrolled Nurse Accreditation Standards have no direct match | State-wide consistency across multiple delivery sites,0,No
18570d26-745d-5c05-b942-f1b1dae89c34,930,11138-01,Discipline Lead Nursing,2,a728,Scholarly practice and staff capability requirements under Enrolled Nurse Accreditation Standards have no direct match | State-wide consistency across multiple delivery sites,0,No
18570d26-745d-5c05-b942-f1b1dae89c34,930,11138-01,Discipline Lead Nursing,3,a097,Scholarly practice and staff capability requirements under Enrolled Nurse Accreditation Standards have no direct match | State-wide consistency across multiple delivery sites,0,No
18570d26-745d-5c05-b942-f1b1dae89c34,930,11138-01,Discipline Lead Nursing,4,a567,Scholarly practice and staff capability requirements under Enrolled Nurse Accreditation Standards have no direct match | State-wide consistency across multiple delivery sites,0,No
18570d26-745d-5c05-b942-f1b1dae89c34,930,11138-01,Discipline Lead Nursing,5,a309,Scholarly practice and staff capability requirements under Enrolled Nurse Accreditation Standards have no direct match | State-wide consistency across multiple delivery sites,0,No
18570d26-745d-5c05-b942-f1b1dae89c34,930,11138-01,Discipline Lead Nursing,6,a796,Scholarly practice and staff capability requirements under Enrolled Nurse Accreditation Standards have no direct match | State-wide consistency across multiple delivery sites,0,No
18570d26-745d-5c05-b942-f1b1dae89c34,930,11138-01,Discipline Lead Nursing,7,a939,Scholarly practice and staff capability requirements under Enrolled Nurse Accreditation Standards have no direct match | State-wide consistency across multiple delivery sites,0,No
18570d26-745d-5c05-b942-f1b1dae89c34,930,11138-01,Discipline Lead Nursing,8,a150,Scholarly practice and staff capability requirements under Enrolled Nurse Accreditation Standards have no direct match | State-wide consistency across multiple delivery sites,0,No
18570d26-745d-5c05-b942-f1b1dae89c34,930,11138-01,Discipline Lead Nursing,9,a1034,Scholarly practice and staff capability requirements under Enrolled Nurse Accreditation Standards have no direct match | State-wide consistency across multiple delivery sites,0,No
18570d26-745d-5c05-b942-f1b1dae89c34,930,11138-01,Discipline Lead Nursing,10,a722,Scholarly practice and staff capability requirements under Enrolled Nurse Accreditation Standards have no direct match | State-wide consistency across multiple delivery sites,0,No
18570d26-745d-5c05-b942-f1b1dae89c34,930,11138-01,Discipline Lead Nursing,11,a053,Scholarly practice and staff capability requirements under Enrolled Nurse Accreditation Standards have no direct match | State-wide consistency across multiple delivery sites,0,No
7eb4f348-84de-5e5d-9037-c1f7279a8d02,931,11139-01,Trades Store Operations Officer,1,a348,"Direct operational support to teaching/class delivery has only a partial match (a285 focuses on in-classroom support, whereas this role supervises those who provide it)",0,No
7eb4f348-84de-5e5d-9037-c1f7279a8d02,931,11139-01,Trades Store Operations Officer,2,a003,"Direct operational support to teaching/class delivery has only a partial match (a285 focuses on in-classroom support, whereas this role supervises those who provide it)",0,No
7eb4f348-84de-5e5d-9037-c1f7279a8d02,931,11139-01,Trades Store Operations Officer,3,a922,"Direct operational support to teaching/class delivery has only a partial match (a285 focuses on in-classroom support, whereas this role supervises those who provide it)",0,No
7eb4f348-84de-5e5d-9037-c1f7279a8d02,931,11139-01,Trades Store Operations Officer,4,a739,"Direct operational support to teaching/class delivery has only a partial match (a285 focuses on in-classroom support, whereas this role supervises those who provide it)",0,No
7eb4f348-84de-5e5d-9037-c1f7279a8d02,931,11139-01,Trades Store Operations Officer,5,a362,"Direct operational support to teaching/class delivery has only a partial match (a285 focuses on in-classroom support, whereas this role supervises those who provide it)",0,No
7eb4f348-84de-5e5d-9037-c1f7279a8d02,931,11139-01,Trades Store Operations Officer,6,a410,"Direct operational support to teaching/class delivery has only a partial match (a285 focuses on in-classroom support, whereas this role supervises those who provide it)",0,No
7eb4f348-84de-5e5d-9037-c1f7279a8d02,931,11139-01,Trades Store Operations Officer,7,a491,"Direct operational support to teaching/class delivery has only a partial match (a285 focuses on in-classroom support, whereas this role supervises those who provide it)",0,No
7eb4f348-84de-5e5d-9037-c1f7279a8d02,931,11139-01,Trades Store Operations Officer,8,a399,"Direct operational support to teaching/class delivery has only a partial match (a285 focuses on in-classroom support, whereas this role supervises those who provide it)",0,No
7eb4f348-84de-5e5d-9037-c1f7279a8d02,931,11139-01,Trades Store Operations Officer,9,a854,"Direct operational support to teaching/class delivery has only a partial match (a285 focuses on in-classroom support, whereas this role supervises those who provide it)",0,No
7eb4f348-84de-5e5d-9037-c1f7279a8d02,931,11139-01,Trades Store Operations Officer,10,a1040,"Direct operational support to teaching/class delivery has only a partial match (a285 focuses on in-classroom support, whereas this role supervises those who provide it)",0,No
7eb4f348-84de-5e5d-9037-c1f7279a8d02,931,11139-01,Trades Store Operations Officer,11,a274,"Direct operational support to teaching/class delivery has only a partial match (a285 focuses on in-classroom support, whereas this role supervises those who provide it)",0,No
7eb4f348-84de-5e5d-9037-c1f7279a8d02,931,11139-01,Trades Store Operations Officer,12,a316,"Direct operational support to teaching/class delivery has only a partial match (a285 focuses on in-classroom support, whereas this role supervises those who provide it)",0,No
7eb4f348-84de-5e5d-9037-c1f7279a8d02,931,11139-01,Trades Store Operations Officer,13,a113,"Direct operational support to teaching/class delivery has only a partial match (a285 focuses on in-classroom support, whereas this role supervises those who provide it)",0,No
247b7fb4-9b15-5488-844d-3693441ae218,932,11140-01,Finance Officer,1,a277,Registering education agents as vendors in the SAP Finance system (vendor setup/maintenance) has no direct match,0,No
247b7fb4-9b15-5488-844d-3693441ae218,932,11140-01,Finance Officer,2,a257,Registering education agents as vendors in the SAP Finance system (vendor setup/maintenance) has no direct match,0,No
247b7fb4-9b15-5488-844d-3693441ae218,932,11140-01,Finance Officer,3,a279,Registering education agents as vendors in the SAP Finance system (vendor setup/maintenance) has no direct match,0,No
247b7fb4-9b15-5488-844d-3693441ae218,932,11140-01,Finance Officer,4,a133,Registering education agents as vendors in the SAP Finance system (vendor setup/maintenance) has no direct match,0,No
247b7fb4-9b15-5488-844d-3693441ae218,932,11140-01,Finance Officer,5,a1208,Registering education agents as vendors in the SAP Finance system (vendor setup/maintenance) has no direct match,0,No
247b7fb4-9b15-5488-844d-3693441ae218,932,11140-01,Finance Officer,6,a016,Registering education agents as vendors in the SAP Finance system (vendor setup/maintenance) has no direct match,0,No
247b7fb4-9b15-5488-844d-3693441ae218,932,11140-01,Finance Officer,7,a439,Registering education agents as vendors in the SAP Finance system (vendor setup/maintenance) has no direct match,0,No
247b7fb4-9b15-5488-844d-3693441ae218,932,11140-01,Finance Officer,8,a450,Registering education agents as vendors in the SAP Finance system (vendor setup/maintenance) has no direct match,0,No
247b7fb4-9b15-5488-844d-3693441ae218,932,11140-01,Finance Officer,9,a666,Registering education agents as vendors in the SAP Finance system (vendor setup/maintenance) has no direct match,0,No
247b7fb4-9b15-5488-844d-3693441ae218,932,11140-01,Finance Officer,10,a382,Registering education agents as vendors in the SAP Finance system (vendor setup/maintenance) has no direct match,0,No
9121206b-1442-57ad-82fe-de9566c94e75,933,11141-01,"Director Safety, Wellbeing and Inclusion",1,a697,oversight of workers compensation and injury management claims cost minimisation,0,No
9121206b-1442-57ad-82fe-de9566c94e75,933,11141-01,"Director Safety, Wellbeing and Inclusion",2,a785,oversight of workers compensation and injury management claims cost minimisation,0,No
9121206b-1442-57ad-82fe-de9566c94e75,933,11141-01,"Director Safety, Wellbeing and Inclusion",3,a361,oversight of workers compensation and injury management claims cost minimisation,0,No
9121206b-1442-57ad-82fe-de9566c94e75,933,11141-01,"Director Safety, Wellbeing and Inclusion",4,a598,oversight of workers compensation and injury management claims cost minimisation,0,No
9121206b-1442-57ad-82fe-de9566c94e75,933,11141-01,"Director Safety, Wellbeing and Inclusion",5,a1284,oversight of workers compensation and injury management claims cost minimisation,0,No
9121206b-1442-57ad-82fe-de9566c94e75,933,11141-01,"Director Safety, Wellbeing and Inclusion",6,a886,oversight of workers compensation and injury management claims cost minimisation,0,No
9121206b-1442-57ad-82fe-de9566c94e75,933,11141-01,"Director Safety, Wellbeing and Inclusion",7,a772,oversight of workers compensation and injury management claims cost minimisation,0,No
9121206b-1442-57ad-82fe-de9566c94e75,933,11141-01,"Director Safety, Wellbeing and Inclusion",8,a224,oversight of workers compensation and injury management claims cost minimisation,0,No
9121206b-1442-57ad-82fe-de9566c94e75,933,11141-01,"Director Safety, Wellbeing and Inclusion",9,a400,oversight of workers compensation and injury management claims cost minimisation,0,No
9121206b-1442-57ad-82fe-de9566c94e75,933,11141-01,"Director Safety, Wellbeing and Inclusion",10,a1075,oversight of workers compensation and injury management claims cost minimisation,0,No
9121206b-1442-57ad-82fe-de9566c94e75,933,11141-01,"Director Safety, Wellbeing and Inclusion",11,a449,oversight of workers compensation and injury management claims cost minimisation,0,No
9121206b-1442-57ad-82fe-de9566c94e75,933,11141-01,"Director Safety, Wellbeing and Inclusion",12,a063,oversight of workers compensation and injury management claims cost minimisation,0,No
9121206b-1442-57ad-82fe-de9566c94e75,933,11141-01,"Director Safety, Wellbeing and Inclusion",13,a732,oversight of workers compensation and injury management claims cost minimisation,0,No
